iso.j,name.j,years.j,props.tot.j,props.modern.j,props.trad.j,start.j,end.j,age.cat.j,source.j,poptype.j,geo.j,posbias.j,folkbias.j,mod.bias.j,probe.bias.j,props.unmet.j,source.unmet.j,rounded.up,less.than.1.pc,se.logR.trad.nouse,se.logR.modern.nouse,se.logR.unmet.noneed,include.trad.ses,include.modern.ses,include.unmet.ses
388,Jamaica,1983,0.514,0.484,0.03,1983,1983,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
388,Jamaica,1975.5,0.383,0.362,0.021,1975,1976,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
388,Jamaica,1997.789041,0.657280766,0.626692341,0.030588425,1997.580822,1997.99726,0,Other,MW,,,,,0,0.142,Other,FALSE,FALSE,NA,NA,NA,0,0,0
388,Jamaica,1993,0.619927289,0.582979413,0.036947876,1993,1993,0,Other,MW,,,,,0,0.13,Other,FALSE,FALSE,NA,NA,NA,0,0,0
388,Jamaica,1979,0.549,0.542,0.007,1979,1979,?,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
112,Belarus,2005.9150685,0.726096938,0.570371817,0.155725121,2005.832877,2005.99726,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.093792284,0.052566234,NaN,1,1,0
112,Belarus,2017.4561644999999,0.7115,0.5927,0.1188,2017,2017.912329,+,Other,MW,,,,+,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
112,Belarus,1995,0.504,0.421,0.083,1995,1995,+,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
112,Belarus,2012.3688525,0.630579006,0.519333251,0.111245754,2012.237705,2012.5,0,MICS,MW,,,,,1,0.07,Other,FALSE,FALSE,NA,NA,NA,0,0,0
768,Togo,2000,0.257434147,0.126123682,0.131310465,2000,2000,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.095708683,0.098599744,NaN,1,1,0
768,Togo,1998.2479455,0.138254722,0.06973778,0.068516943,1998.084932,1998.410959,0,DHS,MW,,,,,0,0.349743667,DHS,FALSE,FALSE,0.073811457,0.072382777,0.040976354,1,1,1
768,Togo,2006.4150685,0.163883905,0.112444015,0.051439889,2006.353425,2006.476712,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.092603575,0.053780015,NaN,1,1,0
768,Togo,2017,0.239,0.214,0.025,2017,2017,0,MICS,MW,,,,,1,0.34,Other,FALSE,FALSE,NA,NA,NA,0,0,0
768,Togo,1988.6639344999999,0.120309951,0.030995106,0.089314845,1988.415301,1988.912568,0,DHS,MW,,,,,0,0.401,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
768,Togo,2010.7602740000002,0.15175954,0.135345428,0.016414112,2010.679452,2010.841096,0,MICS,MW,,,,,1,0.372,Other,FALSE,FALSE,0.149442857,0.064931348,0.043171625,1,1,1
768,Togo,2014.079452,0.198585274,0.172668519,0.025916755,2013.832877,2014.326027,0,DHS,MW,,,,,0,0.336058271,DHS,FALSE,FALSE,0.110856527,0.04748735,0.031253524,1,1,1
598,Papua New Guinea,2017.932993,0.367214496,0.304891692,0.062322804,2016.915301,2018.950685,0,DHS,MW,,,,,0,0.258619026,DHS,FALSE,FALSE,0.073574181,0.050878333,0.043754656,1,1,1
598,Papua New Guinea,1997.0335915,0.259,0.196,0.063,1996.478142,1997.589041,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
598,Papua New Guinea,2006.9150685,0.324,0.243,0.081,2006.747945,2007.082192,0,NS,MW,,,,,0,0.274,Other,FALSE,FALSE,NA,NA,NA,0,0,0
496,Mongolia,2000.497268,0.673682101,0.588294247,0.085387853,2000.382514,2000.612022,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.064440964,0.038465307,NaN,1,1,0
496,Mongolia,1998,0.599,0.457,0.142,1998,1998,0,NS,MW,,,,,0,0.099,Other,FALSE,FALSE,NA,NA,NA,0,0,0
496,Mongolia,2013.867123,0.545832936,0.482009843,0.063823093,2013.745205,2013.989041,0,MICS,MW,,,,,0,0.173077397,Other,FALSE,FALSE,0.050802478,0.025722558,0.036320211,1,1,1
496,Mongolia,1996,0.573,0.412,0.161,1996,1996,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
496,Mongolia,2018,0.481348813,0.451892314,0.029456499,2018,2018,0,MICS,MW,,,,,1,0.22570036499999999,Other,FALSE,FALSE,NA,NA,NA,0,0,0
496,Mongolia,2005.9150685,0.659749823,0.608802883,0.05094694,2005.832877,2005.99726,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.078092281,0.038210688,NaN,1,1,0
496,Mongolia,2010.608219,0.549059143,0.50433227,0.044726874,2010.589041,2010.627397,0,MICS,MW,,,,,1,0.223,Other,FALSE,FALSE,0.076716665,0.034344932,0.051503146,1,1,1
496,Mongolia,2003,0.69,0.584,0.106,2003,2003,0,NS,MW,,,,,0,0.046,Other,FALSE,FALSE,NA,NA,NA,0,0,0
496,Mongolia,2008,0.552,0.496,0.056,2008,2008,0,NS,MW,,,,,0,0.144,Other,FALSE,FALSE,NA,NA,NA,0,0,0
204,Benin,2014.328767,0.178631713,0.123580471,0.055051241,2014.328767,2014.328767,0,MICS,MW,,,,,1,0.331408749,Other,FALSE,FALSE,NA,NA,NA,0,0,0
204,Benin,2012.080485,0.129346619,0.078959871,0.050386748,2011.915068,2012.245902,0,DHS,MW,,,,,0,0.325608704,DHS,FALSE,FALSE,0.075799029,0.046985398,0.025197442,1,1,1
204,Benin,1996.5396175,0.164047626,0.034247397,0.129800228,1996.415301,1996.663934,0,DHS,MW,,,,,0,0.276679259,DHS,FALSE,FALSE,0.067152822,0.104695609,0.043306793,1,1,1
204,Benin,2006.7465754999998,0.170140885,0.061499992,0.108640893,2006.580822,2006.912329,0,DHS,MW,,,,,0,0.272875107,DHS,FALSE,FALSE,0.042179746,0.044125428,0.024153591,1,1,1
204,Benin,2018.0027395,0.155095343,0.120357581,0.034737762,2017.846575,2018.158904,0,DHS,MW,,,,,0,0.323166096,DHS,FALSE,FALSE,0.069001959,0.040802014,0.026461916,1,1,1
204,Benin,2001.7465754999998,0.185931,0.071832117,0.114098882,2001.580822,2001.912329,0,DHS,MW,,,,,0,0.279315072,DHS,FALSE,FALSE,0.057211353,0.070687631,0.038805846,1,1,1
204,Benin,1982.3726025,0.066,0.007,0.059,1982,1982.745205,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1997,0.729,0.56,0.169,1997,1997,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),2002.7465750000001,0.733396765,0.590294957,0.143101808,2002.49589,2002.99726,0,NS,MW,,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1976.5,0.36,0.259,0.101,1976,1977,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),2010.827397,0.787,0.57,0.217,2010.49589,2011.158904,0,NS,MW,,,,,1,0.057,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1996,0.741,0.561,0.18,1996,1996,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),2000.748634,0.738,0.56,0.178,2000.748634,2000.748634,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1992,0.646,0.446,0.2,1992,1992,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1995,0.728,0.536,0.192,1995,1995,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1994,0.7,0.511,0.189,1994,1994,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1993,0.678,0.492,0.186,1993,1993,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
364,Iran (Islamic Republic of),1989,0.489,0.305,0.184,1989,1989,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2012.398907,0.761930104,0.665731057,0.096199047,2012.497268,2012.300546,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2005.246575,0.769,0.658,0.111,2005.246575,2005.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2010.246575,0.779584615,0.675015631,0.104568983,2010.246575,2010.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2006.720548,0.757301075,0.608383657,0.148917418,2006.654795,2006.786301,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.06927545,0.04772793,NaN,1,1,0
704,Viet Nam,2002.246575,0.768,0.647,0.121,2002.246575,2002.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2015,0.756709682,0.64978223,0.106927452,2015,2015,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2014.079452,0.757191839,0.568400172,0.188791667,2013.915068,2014.243836,0,MICS,MW,,,,,1,0.061052695,Other,FALSE,FALSE,0.04500646,0.032513989,0.064261548,1,1,1
704,Viet Nam,1998,0.719,0.579,0.14,1998,1998,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2010.989041,0.777749686,0.600761923,0.176987763,2010.909589,2011.068493,0,MICS,MW,,,,,1,0.043,Other,FALSE,FALSE,0.044333335,0.034161251,0.065998612,1,1,1
704,Viet Nam,2004.248634,0.757,0.646,0.111,2004.248634,2004.248634,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2001.246575,0.739,0.611,0.128,2001.246575,2001.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2003.246575,0.75,0.633,0.117,2003.246575,2003.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2006,0.818,0.684,0.134,2006,2006,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2000.248634,0.727,0.611,0.116,2000.248634,2000.248634,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2006.246575,0.78,0.671,0.109,2006.246575,2006.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2013,0.771787995,0.670157039,0.101630955,2013,2013,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2011.2726025,0.781962576,0.685921348,0.096041228,2011.246575,2011.29863,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2007.246575,0.789696081,0.68173847,0.107957612,2007.246575,2007.246575,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,1997.6630135,0.753047094,0.557838338,0.195208756,1997.49589,1997.830137,0,DHS,MW,,,,,0,0.083773401,DHS,FALSE,FALSE,0.075154908,0.059666209,0.073338175,1,1,1
704,Viet Nam,2016,0.776,0.665,0.111,2016,2016,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,1988.4125685,0.5312,0.3769,0.1543,1988.330601,1988.494536,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2000,0.741532649,0.562212778,0.179319871,2000,2000,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.141961869,0.121884374,NaN,1,1,0
704,Viet Nam,2002.8726025,0.78523298,0.566804038,0.218428942,2002.747945,2002.99726,0,DHS,MW,,,,,0,0.066314804,DHS,FALSE,FALSE,0.070170232,0.052871126,0.08558715,1,1,1
704,Viet Nam,1994.4123285,0.65,0.438,0.212,1994.246575,1994.578082,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
704,Viet Nam,2008.2677595,0.79418525,0.687315163,0.106870087,2008.248634,2008.286885,0,NS,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,2009.5767125,0.545,0.468,0.077,2009.2,2009.953425,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,2004.5819675,0.58,0.342,0.238,2004.259563,2004.904372,0,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,1971.5945205,0.53,0.23,0.3,1971.468493,1971.720548,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,1983.3273975,0.686,0.307,0.379,1983.161644,1983.493151,0,Other,MW,Data pertain to West Bekaa.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,2000.9153005,0.626,0.404,0.222,2000.833333,2000.997268,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,1996.1229509999998,0.61,0.372,0.238,1996,1996.245902,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
422,Lebanon,1983.3273975,0.618,0.467,0.151,1983.161644,1983.493151,0,Other,MW,Data pertain to South Lebanon.,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
454,Malawi,2014.0767125,0.585998223,0.573519749,0.012478474,2013.832877,2014.320548,0,MICS,MW,,,,,1,0.194394518,Other,FALSE,FALSE,0.186432493,0.024045286,0.039817284,1,1,1
454,Malawi,1996.6229509999998,0.219,0.144,0.075,1996.415301,1996.830601,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
454,Malawi,2006.7027400000002,0.410162764,0.386341327,0.023821437,2006.534247,2006.871233,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.06921681,0.026229309,NaN,1,1,0
454,Malawi,2010.663014,0.461108451,0.422359099,0.038749352,2010.413699,2010.912329,0,DHS,MW,,,,,0,0.261975872,DHS,FALSE,FALSE,0.061982066,0.03039161,0.031209553,1,1,1
454,Malawi,2004.9154130000002,0.324710438,0.281460079,0.043250359,2004.748634,2005.082192,0,DHS,MW,,,,,0,0.30297574,DHS,FALSE,FALSE,0.082502286,0.034720692,0.033426806,1,1,1
454,Malawi,1992.7896175,0.130067117,0.073595633,0.056471485,1992.666667,1992.912568,0,DHS,MW,,,,,0,0.365150694,DHS,FALSE,FALSE,0.090063398,0.084788193,0.046281492,1,1,1
454,Malawi,2000.704918,0.306491775,0.261180838,0.045310937,2000.497268,2000.912568,0,DHS,MW,,,,,0,0.299461978,DHS,FALSE,FALSE,0.060504204,0.038856214,0.029104999,1,1,1
454,Malawi,1984.4125685,0.069,0.032,0.037,1984.330601,1984.494536,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
454,Malawi,2015.9545735000002,0.592206713,0.580574574,0.011632139,2015.747945,2016.161202,0,DHS,MW,,,,,0,0.186691142,DHS,FALSE,FALSE,0.090498419,0.023691799,0.030695284,1,1,1
332,Haiti,2012.247268,0.345019182,0.312747392,0.03227179,2012,2012.494536,0,DHS,MW,,,,,0,0.353359612,DHS,FALSE,FALSE,0.090108202,0.042250343,0.038304537,1,1,1
332,Haiti,1983,0.069,0.039,0.03,1983,1983,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
332,Haiti,1977,0.189,0.054,0.135,1977,1977,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
332,Haiti,2017.07968,0.343213937,0.318135948,0.025077989,2016.833333,2017.326027,0,DHS,MW,,,,,0,0.3796387,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
332,Haiti,1989.747945,0.102,0.094,0.008,1989.665753,1989.830137,0,Other,MW,,,,,0,0.272,Other,FALSE,FALSE,NA,NA,NA,0,0,0
332,Haiti,2000.331967,0.280686274,0.228448041,0.052238233,2000.084699,2000.579235,0,DHS,MW,,,,,0,0.395874496,DHS,FALSE,FALSE,0.103831168,0.060880673,0.06938565,1,1,1
332,Haiti,1994.789041,0.179508705,0.132347575,0.047161129,1994.49589,1995.082192,0,DHS,MW,,,,,0,0.446527978,DHS,FALSE,FALSE,0.093665798,0.074737663,0.057430492,1,1,1
332,Haiti,2006.1205479999999,0.320288913,0.248366314,0.071922599,2005.747945,2006.493151,0,DHS,MW,,,,,0,0.373447632,DHS,FALSE,FALSE,0.065214852,0.04972558,0.040507924,1,1,1
332,Haiti,1987,0.069,0.05,0.019,1987,1987,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
566,Nigeria,2013.2890415,0.151497384,0.096645528,0.054851856,2013.084932,2013.493151,0,DHS,MW,,,,,0,0.16098638,DHS,FALSE,FALSE,0.046795246,0.043843585,0.024645518,1,1,1
566,Nigeria,1999.2863015,0.151909278,0.084814979,0.067094299,1999.161644,1999.410959,0,DHS,MW,,,,,0,0.199047536,DHS,FALSE,FALSE,0.061351245,0.074267146,0.035666065,1,1,1
566,Nigeria,2017.327397,0.241851968,0.16819961,0.073652359,2017.246575,2017.408219,0,PMA,MW,Sampling design might not be representative for the whole country.,,,,0,0.261469819,Other,FALSE,FALSE,0.094401503,0.063817003,0.048060938,1,1,1
566,Nigeria,2012.747268,0.135,0.107386364,0.027613636,2012.497268,2012.997268,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
566,Nigeria,1990.538356,0.060031694,0.03543658,0.024595114,1990.246575,1990.830137,0,DHS,MW,,,,,0,0.215192429,DHS,FALSE,FALSE,0.167317908,0.113192145,0.067233279,1,1,1
566,Nigeria,2016.8744295000001,0.133928508,0.107131737,0.026796771,2016.666667,2017.082192,0,MICS,MW,,,,,1,0.276,Other,FALSE,FALSE,NA,NA,NA,0,0,0
566,Nigeria,2007.2232880000001,0.146770928,0.105450696,0.041320232,2007.161644,2007.284932,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.059523419,0.046418982,NaN,1,1,0
566,Nigeria,1982.1986299999999,0.068,0.009,0.059,1981.778082,1982.619178,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
566,Nigeria,2016.4125685,0.225939901,0.168886138,0.057053763,2016.330601,2016.494536,0,PMA,MW,Sampling design might not be representative for the whole country.,,,,0,0.274268038,Other,FALSE,FALSE,0.107467933,0.067449927,0.050350518,1,1,1
566,Nigeria,2018.327397,0.276149416,0.193652558,0.082496858,2018.246575,2018.408219,0,PMA,MW,Sampling design might not be representative for the whole country.,,,,0,0.230563612,Other,FALSE,FALSE,0.091897489,0.073150052,0.061843175,1,1,1
566,Nigeria,2011.1643840000002,0.1754732,0.1149079,0.0605653,2011.084932,2011.243836,0,MICS,MW,,,,,1,0.194,Other,FALSE,FALSE,0.055513442,0.041299421,0.026998382,1,1,1
566,Nigeria,2018.8041094999999,0.166495041,0.120058991,0.04643605,2018.616438,2018.991781,0,DHS,MW,,,,,0,0.188853474,DHS,FALSE,FALSE,0.068643558,0.034502939,0.023227453,1,1,1
566,Nigeria,1994,0.134,0.109,0.025,1994,1994,0,NS,AL,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
566,Nigeria,2008.6229509999998,0.145842646,0.096819638,0.049023008,2008.415301,2008.830601,0,DHS,MW,,,,,0,0.202405996,DHS,FALSE,FALSE,0.042026865,0.033880364,0.022030553,1,1,1
566,Nigeria,2003.412329,0.125903766,0.082480057,0.043423709,2003.161644,2003.663014,0,DHS,MW,,,,,0,0.174959871,DHS,FALSE,FALSE,0.103468157,0.066991636,0.054302238,1,1,1
860,Uzbekistan,2006.2643835,0.64925064,0.616917121,0.032333519,2006.161644,2006.367123,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.092392479,0.033666437,NaN,1,1,0
860,Uzbekistan,2000.6325135,0.672301946,0.636327895,0.035974052,2000.560109,2000.704918,0,MICS,MW,,,,,0,NA,Other,FALSE,FALSE,0.088837937,0.039911902,NaN,1,1,0
860,Uzbekistan,1996.6229509999998,0.555973565,0.5131106,0.042862964,1996.415301,1996.830601,0,DHS,MW,,,,,0,0.136657247,DHS,FALSE,FALSE,0.111646704,0.057447631,0.074818503,1,1,1
860,Uzbekistan,2002.8315065000002,0.677,0.628,0.049,2002.665753,2002.99726,0,NS,MW,,,Including folk methods.,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
762,Tajikistan,2007,0.371371,0.315721,0.05565,2007,2007,0,Other,MW,,,,,1,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
762,Tajikistan,2012.6215849999999,0.279242266,0.258416423,0.020825843,2012.497268,2012.745902,0,DHS,MW,,,,,0,0.228634395,DHS,FALSE,FALSE,0.121261381,0.042438391,0.043293262,1,1,1
762,Tajikistan,2005.747945,0.379495544,0.361495954,0.01799959,2005.665753,2005.830137,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.185042995,0.04446162,NaN,1,1,0
762,Tajikistan,2000.5519125,0.339163498,0.282889734,0.056273764,2000.510929,2000.592896,0,MICS,MW,,,,,1,NA,Other,FALSE,FALSE,0.162248472,0.065291467,NaN,1,1,0
762,Tajikistan,2017.730137,0.292771396,0.271218918,0.021552478,2017.6,2017.860274,0,DHS,MW,,,,,0,0.227354878,DHS,FALSE,FALSE,0.141026864,0.039599214,0.035248898,1,1,1
591,Panama,2015.2849314999999,0.508,0.469,0.039,2014.657534,2015.912329,0,Other,MW,,,,,0,0.242,Other,FALSE,FALSE,NA,NA,NA,0,0,0
591,Panama,2009,0.625,0.595,0.03,2009,2009,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
591,Panama,2013,0.628311665,0.602953177,0.025358488,2013,2013,0,MICS,MW,,,,,1,0.182121396,Other,FALSE,FALSE,NA,NA,NA,0,0,0
591,Panama,1979.9354480000002,0.606,0.541,0.065,1979.747945,1980.122951,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
591,Panama,1984.9089079999999,0.582,0.542,0.04,1984.497268,1985.320548,?,Other,MW,,,,,0,0.164,Other,FALSE,FALSE,NA,NA,NA,0,0,0
591,Panama,1975.5,0.539,0.459,0.08,1975,1976,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
862,Venezuela (Bolivarian Republic of),1993,0.58,0.545,0.035,1993,1993,0,NS,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
862,Venezuela (Bolivarian Republic of),1998,0.703,0.617,0.086,1998,1998,0,NS,MW,,,,,0,0.189,Other,FALSE,FALSE,NA,NA,NA,0,0,0
862,Venezuela (Bolivarian Republic of),1977,0.5,0.38,0.12,1977,1977,?,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
887,Yemen,2013.789041,0.334860457,0.25211645,0.082744007,2013.665753,2013.912329,0,DHS,MW,,,,,0,0.287206416,DHS,FALSE,FALSE,0.045130008,0.03433837,0.027338035,1,1,1
887,Yemen,1979,0.017,0.016,0.001,1979,1979,?,Other,MW,Data pertain to the Yemen Arab Republic.,+,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
887,Yemen,1997.8726025,0.206,0.098,0.108,1997.747945,1997.99726,0,DHS,MW,,,Including folk methods.,,0,0.386,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
887,Yemen,1991.957422,0.096663353,0.06076832,0.035895034,1991.832877,1992.081967,0,DHS,MW,,,,,0,0.380770778,DHS,FALSE,FALSE,0.116508785,0.098629493,0.036175267,1,1,1
887,Yemen,2006.705479,0.276529097,0.195690152,0.080838945,2006.665753,2006.745205,0,MICS,MW,,,,,1,0.236,Other,FALSE,FALSE,0.079638883,0.07445745,NaN,1,1,0
887,Yemen,2002.982192,0.231,0.134,0.097,2002.950685,2003.013699,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
404,Kenya,1993.373973,0.327472808,0.272965449,0.054507359,1993.084932,1993.663014,0,DHS,MW,,,,,0,0.353043936,DHS,FALSE,FALSE,0.086869799,0.061320938,0.047361477,1,1,1
404,Kenya,1984,0.17,0.097,0.073,1984,1984,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
404,Kenya,2018.9150685,0.628336254,0.608769677,0.019566577,2018.832877,2018.99726,0,PMA,MW,,,,,0,0.137656544,Other,FALSE,FALSE,0.150948151,0.055591998,0.080605053,1,1,1
404,Kenya,1989.16313,0.26906884,0.178710205,0.090358635,1988.915301,1989.410959,0,DHS,MW,,,,,0,0.38,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
404,Kenya,2008.9961185,0.45472176,0.394445554,0.060276206,2008.833333,2009.158904,0,DHS,MW,,,,,0,0.256342499,DHS,FALSE,FALSE,0.107454909,0.053818742,0.05266999,1,1,1
404,Kenya,2014.5260269999999,0.539007193,0.536436724,0.002570469,2014.49589,2014.556164,0,PMA,MW,,,,,1,0.228432358,Other,FALSE,FALSE,0.37565445,0.072718978,0.078275947,1,1,1
404,Kenya,2015.4958904999999,0.611201379,0.589745153,0.021456226,2015.413699,2015.578082,0,PMA,MW,,,,,0,0.170786321,Other,FALSE,FALSE,0.202684657,0.070734271,0.07334298,1,1,1
404,Kenya,2015.9150685,0.646948514,0.62523175,0.021716764,2015.832877,2015.99726,0,PMA,MW,,,,,0,0.168940393,Other,FALSE,FALSE,0.294458082,0.063213087,0.077835337,1,1,1
404,Kenya,2016.9153005,0.616393751,0.600252858,0.016140894,2016.833333,2016.997268,0,PMA,MW,,,,,0,0.156277374,Other,FALSE,FALSE,0.173620298,0.061776606,0.093264763,1,1,1
404,Kenya,2003.49589,0.393163078,0.315354126,0.077808952,2003.246575,2003.745205,0,DHS,MW,,,,,0,0.274079014,DHS,FALSE,FALSE,0.075214991,0.057309448,0.050902128,1,1,1
404,Kenya,2014.9150685,0.566688098,0.558530413,0.008157685,2014.832877,2014.99726,0,PMA,MW,,,,,1,0.216518948,Other,FALSE,FALSE,0.310471148,0.067486308,0.068375574,1,1,1
404,Kenya,1998.3315069999999,0.389723002,0.31467069,0.075052312,1998.084932,1998.578082,0,DHS,MW,,,,,0,0.279913603,DHS,FALSE,FALSE,0.073940021,0.050392379,0.044927051,1,1,1
404,Kenya,1977.5,0.069,0.044,0.025,1977,1978,0,Other,MW,,,,,0,NA,Other,FALSE,FALSE,NA,NA,NA,0,0,0
404,Kenya,2017.9150685,0.605632858,0.592900661,0.012732197,2017.832877,2017.99726,0,PMA,MW,,,,,0,0.148924128,Other,FALSE,FALSE,0.198529649,0.055411827,0.081545602,1,1,1
404,Kenya,2014.579452,0.579714906,0.532207886,0.04750702,2014.328767,2014.830137,0,DHS,MW,,,,,0,0.174780984,DHS,FALSE,FALSE,NA,NA,NA,0,0,0
